I0416 04:53:45.208255       1 nfd-worker.go:159] Node Feature Discovery Worker v0.12.1
E0416 04:55:46.704596       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 04:55:46.704659       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 04:55:46.704720       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 04:55:46.704771       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 04:55:46.739951       1 nfd-worker.go:459] starting feature discovery...
I0416 04:55:46.741134       1 nfd-worker.go:471] feature discovery completed
I0416 04:56:47.025046       1 local.go:115] starting hooks...
E0416 04:56:47.027586       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 04:56:47.027646       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 04:56:47.027694       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 04:56:47.027745       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 04:56:47.027782       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 04:56:47.027829       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 04:56:47.027877       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 04:56:47.027922       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 04:56:47.027968       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 04:56:47.028015       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 04:56:47.028060       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 04:56:47.028106       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 04:56:47.028154       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 04:56:47.028204       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 04:56:47.069430       1 nfd-worker.go:459] starting feature discovery...
I0416 04:56:47.069793       1 nfd-worker.go:471] feature discovery completed
I0416 04:57:47.378637       1 local.go:115] starting hooks...
E0416 04:57:47.381627       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 04:57:47.381679       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 04:57:47.381721       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 04:57:47.381770       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 04:57:47.381806       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 04:57:47.381863       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 04:57:47.381916       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 04:57:47.381969       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 04:57:47.382022       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 04:57:47.382075       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 04:57:47.382124       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 04:57:47.382181       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 04:57:47.382236       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 04:57:47.382286       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 04:57:47.421833       1 nfd-worker.go:459] starting feature discovery...
I0416 04:57:47.422158       1 nfd-worker.go:471] feature discovery completed
I0416 04:58:47.680400       1 local.go:115] starting hooks...
E0416 04:58:47.682970       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 04:58:47.683033       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 04:58:47.683086       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 04:58:47.683146       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 04:58:47.683190       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 04:58:47.683245       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 04:58:47.683299       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 04:58:47.683355       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 04:58:47.683412       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 04:58:47.683470       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 04:58:47.683524       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 04:58:47.683583       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 04:58:47.683649       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 04:58:47.683704       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 04:58:47.720378       1 nfd-worker.go:459] starting feature discovery...
I0416 04:58:47.720710       1 nfd-worker.go:471] feature discovery completed
I0416 04:59:48.026215       1 local.go:115] starting hooks...
E0416 04:59:48.029476       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 04:59:48.029548       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 04:59:48.029607       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 04:59:48.029665       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 04:59:48.029713       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 04:59:48.029776       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 04:59:48.029830       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 04:59:48.029892       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 04:59:48.029958       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 04:59:48.030036       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 04:59:48.030119       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 04:59:48.030199       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 04:59:48.030248       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 04:59:48.030292       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 04:59:48.069360       1 nfd-worker.go:459] starting feature discovery...
I0416 04:59:48.069709       1 nfd-worker.go:471] feature discovery completed
I0416 05:00:48.345992       1 local.go:115] starting hooks...
E0416 05:00:48.348554       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:00:48.348604       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:00:48.348655       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:00:48.348707       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:00:48.348743       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:00:48.348789       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:00:48.348836       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:00:48.348883       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:00:48.348929       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:00:48.348977       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:00:48.349022       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:00:48.349068       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:00:48.349115       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:00:48.349166       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:00:48.387290       1 nfd-worker.go:459] starting feature discovery...
I0416 05:00:48.387633       1 nfd-worker.go:471] feature discovery completed
I0416 05:01:48.641312       1 local.go:115] starting hooks...
E0416 05:01:48.643989       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:01:48.644050       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:01:48.644102       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:01:48.644157       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:01:48.644200       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:01:48.644254       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:01:48.644625       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:01:48.644986       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:01:48.645125       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:01:48.645200       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:01:48.645279       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:01:48.645374       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:01:48.645451       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:01:48.646085       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:01:48.682954       1 nfd-worker.go:459] starting feature discovery...
I0416 05:01:48.683306       1 nfd-worker.go:471] feature discovery completed
I0416 05:02:48.953335       1 local.go:115] starting hooks...
E0416 05:02:48.957493       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:02:48.957575       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:02:48.957626       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:02:48.957680       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:02:48.957724       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:02:48.957777       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:02:48.957849       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:02:48.957910       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:02:48.957969       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:02:48.958020       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:02:48.958067       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:02:48.958120       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:02:48.958175       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:02:48.958222       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:02:48.996478       1 nfd-worker.go:459] starting feature discovery...
I0416 05:02:48.996812       1 nfd-worker.go:471] feature discovery completed
I0416 05:03:49.289997       1 local.go:115] starting hooks...
E0416 05:03:49.292404       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:03:49.292472       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:03:49.292528       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:03:49.292597       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:03:49.292654       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:03:49.292725       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:03:49.292799       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:03:49.292870       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:03:49.292941       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:03:49.293013       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:03:49.293083       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:03:49.293161       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:03:49.293234       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:03:49.293304       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:03:49.329928       1 nfd-worker.go:459] starting feature discovery...
I0416 05:03:49.331056       1 nfd-worker.go:471] feature discovery completed
I0416 05:04:49.597011       1 local.go:115] starting hooks...
E0416 05:04:49.599773       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:04:49.599827       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:04:49.599875       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:04:49.599929       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:04:49.599970       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:04:49.600020       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:04:49.600074       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:04:49.600127       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:04:49.600182       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:04:49.600237       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:04:49.600290       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:04:49.600347       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:04:49.600402       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:04:49.600456       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:04:49.638306       1 nfd-worker.go:459] starting feature discovery...
I0416 05:04:49.638697       1 nfd-worker.go:471] feature discovery completed
I0416 05:05:49.821928       1 local.go:115] starting hooks...
E0416 05:05:49.823280       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:05:49.823354       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:05:49.823748       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:05:49.824423       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:05:49.824505       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:05:49.824613       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:05:49.824697       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:05:49.824766       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:05:49.824888       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:05:49.825068       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:05:49.829606       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:05:49.829692       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:05:49.829762       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:05:49.829827       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:05:49.886650       1 nfd-worker.go:459] starting feature discovery...
I0416 05:05:49.887174       1 nfd-worker.go:471] feature discovery completed
I0416 05:06:50.178095       1 local.go:115] starting hooks...
E0416 05:06:50.179291       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:06:50.179391       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
E0416 05:06:50.179476       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f1/speed: invalid argument
E0416 05:06:50.179575       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enx52dfa80fee45/speed: invalid argument
E0416 05:06:50.179657       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp154s0/speed: invalid argument
E0416 05:06:50.179746       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp170s0f0/speed: invalid argument
E0416 05:06:50.179838       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp192s0/speed: invalid argument
E0416 05:06:50.179930       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp206s0/speed: invalid argument
E0416 05:06:50.180006       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp220s0/speed: invalid argument
E0416 05:06:50.180089       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp24s0/speed: invalid argument
E0416 05:06:50.180173       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp41s0f0/speed: invalid argument
E0416 05:06:50.180263       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp64s0/speed: invalid argument
E0416 05:06:50.180356       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp79s0/speed: invalid argument
E0416 05:06:50.180432       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ibp94s0/speed: invalid argument
I0416 05:06:50.236884       1 nfd-worker.go:459] starting feature discovery...
I0416 05:06:50.237443       1 nfd-worker.go:471] feature discovery completed
I0416 05:07:50.413440       1 local.go:115] starting hooks...
E0416 05:07:50.415010       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/enp41s0f1np1/speed: invalid argument
E0416 05:07:50.415109       1 network.go:143] failed to read net iface attribute speed: read /host-sys/class/net/ens6f0/speed: invalid argument
